evals_bought,evals_passed,funded_accounts,payouts,withdrawn,fees_paid,net_to_trader,avg_payout,largest_payout,first_payout_day,capped_payouts,capped_pct,pct_time_funded,days_funded,days_in_eval,start_date,strategy,policy,firm,tier
12,6,6,3,5989.571999999465,1323.0,4666.571999999465,1996.5239999998219,2256.7679999999123,344.0,0,0.0,21.11111111111111,266,994,2017-04-20,pct 0.5% 固定止损,accumulate,topstep,150k
15,8,8,2,4503.059999999759,1617.0,2886.0599999997594,2251.5299999998797,2287.9799999996176,283.0,0,0.0,25.476190476190474,321,939,2017-06-20,pct 0.5% 固定止损,accumulate,topstep,150k
14,6,6,5,10207.008000000076,1470.0,8737.008000000076,2041.4016000000152,2256.7679999999123,260.0,0,0.0,23.96825396825397,302,958,2017-08-18,pct 0.5% 固定止损,accumulate,topstep,150k
14,6,6,5,10207.008000000076,1470.0,8737.008000000076,2041.4016000000152,2256.7679999999123,218.0,0,0.0,23.96825396825397,302,958,2017-10-18,pct 0.5% 固定止损,accumulate,topstep,150k
14,6,6,5,10207.008000000076,1470.0,8737.008000000076,2041.4016000000152,2256.7679999999123,176.0,0,0.0,23.96825396825397,302,958,2017-12-18,pct 0.5% 固定止损,accumulate,topstep,150k
16,7,7,4,9118.404000000339,1617.0,7501.404000000339,2279.6010000000847,2482.271999999831,163.0,0,0.0,23.96825396825397,302,958,2018-02-20,pct 0.5% 固定止损,accumulate,topstep,150k
18,7,7,3,6636.132000000507,1666.0,4970.132000000507,2212.044000000169,2418.6959999998976,141.0,0,0.0,22.142857142857142,279,981,2018-04-20,pct 0.5% 固定止损,accumulate,topstep,150k
19,7,7,3,6636.132000000507,1715.0,4921.132000000507,2212.044000000169,2418.6959999998976,99.0,0,0.0,22.142857142857142,279,981,2018-06-20,pct 0.5% 固定止损,accumulate,topstep,150k
18,7,7,2,4217.43600000061,1666.0,2551.43600000061,2108.718000000305,2215.0800000001414,928.0,0,0.0,22.38095238095238,282,978,2018-08-20,pct 0.5% 固定止损,accumulate,topstep,150k
18,7,7,3,6151.554000000837,1666.0,4485.554000000837,2050.518000000279,2215.0800000001414,886.0,0,0.0,22.063492063492063,278,982,2018-10-18,pct 0.5% 固定止损,accumulate,topstep,150k
17,7,7,4,8078.544000001261,1666.0,6412.544000001261,2019.6360000003153,2215.0800000001414,844.0,0,0.0,25.238095238095237,318,942,2018-12-19,pct 0.5% 固定止损,accumulate,topstep,150k
18,7,7,4,8078.544000001261,1862.0,6216.544000001261,2019.6360000003153,2215.0800000001414,802.0,0,0.0,28.41269841269841,358,902,2019-02-21,pct 0.5% 固定止损,accumulate,topstep,150k
17,7,7,4,8078.544000001261,1813.0,6265.544000001261,2019.6360000003153,2215.0800000001414,760.0,0,0.0,28.650793650793652,361,899,2019-04-23,pct 0.5% 固定止损,accumulate,topstep,150k
17,7,7,4,8078.544000001261,1813.0,6265.544000001261,2019.6360000003153,2215.0800000001414,718.0,0,0.0,28.41269841269841,358,902,2019-06-21,pct 0.5% 固定止损,accumulate,topstep,150k
17,7,7,4,8078.544000001261,1715.0,6363.544000001261,2019.6360000003153,2215.0800000001414,676.0,0,0.0,26.58730158730159,335,925,2019-08-21,pct 0.5% 固定止损,accumulate,topstep,150k
18,6,6,4,8078.544000001261,1715.0,6363.544000001261,2019.6360000003153,2215.0800000001414,634.0,0,0.0,25.238095238095237,318,942,2019-10-21,pct 0.5% 固定止损,accumulate,topstep,150k
17,7,7,4,8078.544000001261,1764.0,6314.544000001261,2019.6360000003153,2215.0800000001414,592.0,0,0.0,27.063492063492063,341,919,2019-12-19,pct 0.5% 固定止损,accumulate,topstep,150k
17,7,7,5,10037.91600000138,1764.0,8273.91600000138,2007.583200000276,2215.0800000001414,550.0,0,0.0,28.015873015873016,353,907,2020-02-21,pct 0.5% 固定止损,accumulate,topstep,150k
17,7,7,5,10037.91600000138,1764.0,8273.91600000138,2007.583200000276,2215.0800000001414,508.0,0,0.0,27.61904761904762,348,912,2020-04-22,pct 0.5% 固定止损,accumulate,topstep,150k
16,6,6,5,10037.91600000138,1715.0,8322.91600000138,2007.583200000276,2215.0800000001414,466.0,0,0.0,26.11111111111111,329,931,2020-06-22,pct 0.5% 固定止损,accumulate,topstep,150k
16,6,6,5,10037.91600000138,1715.0,8322.91600000138,2007.583200000276,2215.0800000001414,424.0,0,0.0,26.26984126984127,331,929,2020-08-20,pct 0.5% 固定止损,accumulate,topstep,150k
15,6,6,5,10037.91600000138,1617.0,8420.91600000138,2007.583200000276,2215.0800000001414,382.0,0,0.0,26.03174603174603,328,932,2020-10-20,pct 0.5% 固定止损,accumulate,topstep,150k
14,6,6,5,10037.91600000138,1617.0,8420.91600000138,2007.583200000276,2215.0800000001414,340.0,0,0.0,26.26984126984127,331,929,2020-12-18,pct 0.5% 固定止损,accumulate,topstep,150k
12,5,5,5,10290.906000001332,1274.0,9016.906000001332,2058.1812000002665,2468.0700000000943,284.0,0,0.0,19.126984126984127,241,1019,2021-02-22,pct 0.5% 固定止损,accumulate,topstep,150k
13,5,5,5,10290.906000001332,1323.0,8967.906000001332,2058.1812000002665,2468.0700000000943,242.0,0,0.0,19.126984126984127,241,1019,2021-04-22,pct 0.5% 固定止损,accumulate,topstep,150k
14,5,5,5,10037.91600000138,1372.0,8665.91600000138,2007.583200000276,2215.0800000001414,214.0,0,0.0,19.365079365079364,244,1016,2021-06-22,pct 0.5% 固定止损,accumulate,topstep,150k
14,5,5,5,10037.91600000138,1372.0,8665.91600000138,2007.583200000276,2215.0800000001414,172.0,0,0.0,19.365079365079364,244,1016,2021-08-20,pct 0.5% 固定止损,accumulate,topstep,150k
10,1,1,1,358.991999999978,588.0,-229.00800000002198,358.991999999978,358.991999999978,1245.0,0,0.0,2.857142857142857,36,1224,2010-06-07,pct 0.5% 移动止损,immediate,topstep,150k
9,1,1,2,380.3039999999455,637.0,-256.6960000000545,190.15199999997276,358.991999999978,1203.0,0,0.0,6.190476190476191,78,1182,2011-03-15,pct 0.5% 移动止损,immediate,topstep,150k
9,1,1,4,640.2419999998209,735.0,-94.7580000001791,160.06049999995523,358.991999999978,1161.0,0,0.0,9.523809523809524,120,1140,2011-09-26,pct 0.5% 移动止损,immediate,topstep,150k
9,1,1,6,2108.3399999997437,833.0,1275.3399999997437,351.3899999999573,816.4259999999603,1119.0,0,0.0,12.857142857142858,162,1098,2012-07-05,pct 0.5% 移动止损,immediate,topstep,150k
8,1,1,6,2108.3399999997437,833.0,1275.3399999997437,351.3899999999573,816.4259999999603,1077.0,0,0.0,13.492063492063492,170,1090,2012-10-16,pct 0.5% 移动止损,immediate,topstep,150k
9,1,1,6,2108.3399999997437,882.0,1226.3399999997437,351.3899999999573,816.4259999999603,1035.0,0,0.0,13.492063492063492,170,1090,2013-01-11,pct 0.5% 移动止损,immediate,topstep,150k
8,1,1,6,2108.3399999997437,833.0,1275.3399999997437,351.3899999999573,816.4259999999603,993.0,0,0.0,13.492063492063492,170,1090,2013-04-11,pct 0.5% 移动止损,immediate,topstep,150k
8,1,1,6,2108.3399999997437,833.0,1275.3399999997437,351.3899999999573,816.4259999999603,951.0,0,0.0,13.492063492063492,170,1090,2013-06-11,pct 0.5% 移动止损,immediate,topstep,150k
7,2,2,6,2108.3399999997437,882.0,1226.3399999997437,351.3899999999573,816.4259999999603,909.0,0,0.0,15.476190476190476,195,1065,2013-08-12,pct 0.5% 移动止损,immediate,topstep,150k
7,2,2,7,2908.8359999995623,980.0,1928.8359999995623,415.5479999999375,816.4259999999603,867.0,0,0.0,18.650793650793652,235,1025,2013-10-10,pct 0.5% 移动止损,immediate,topstep,150k
7,2,2,7,2908.8359999995623,980.0,1928.8359999995623,415.5479999999375,816.4259999999603,825.0,0,0.0,18.650793650793652,235,1025,2014-01-09,pct 0.5% 移动止损,immediate,topstep,150k
8,2,2,7,2908.8359999995623,1029.0,1879.8359999995623,415.5479999999375,816.4259999999603,783.0,0,0.0,18.650793650793652,235,1025,2014-04-03,pct 0.5% 移动止损,immediate,topstep,150k
8,2,2,7,2908.8359999995623,1029.0,1879.8359999995623,415.5479999999375,816.4259999999603,741.0,0,0.0,18.650793650793652,235,1025,2014-06-06,pct 0.5% 移动止损,immediate,topstep,150k
8,2,2,7,2908.8359999995623,1029.0,1879.8359999995623,415.5479999999375,816.4259999999603,699.0,0,0.0,18.650793650793652,235,1025,2014-08-08,pct 0.5% 移动止损,immediate,topstep,150k
8,2,2,7,2908.8359999995623,1029.0,1879.8359999995623,415.5479999999375,816.4259999999603,657.0,0,0.0,18.650793650793652,235,1025,2014-10-14,pct 0.5% 移动止损,immediate,topstep,150k
7,2,2,7,2908.8359999995623,980.0,1928.8359999995623,415.5479999999375,816.4259999999603,615.0,0,0.0,18.650793650793652,235,1025,2015-01-14,pct 0.5% 移动止损,immediate,topstep,150k
7,2,2,7,2908.8359999995623,980.0,1928.8359999995623,415.5479999999375,816.4259999999603,573.0,0,0.0,18.650793650793652,235,1025,2015-04-07,pct 0.5% 移动止损,immediate,topstep,150k
7,3,3,7,2908.8359999995623,1029.0,1879.8359999995623,415.5479999999375,816.4259999999603,531.0,0,0.0,19.444444444444443,245,1015,2015-06-05,pct 0.5% 移动止损,immediate,topstep,150k
7,3,3,9,3388.931999999879,1078.0,2310.931999999879,376.54799999998653,816.4259999999603,489.0,0,0.0,22.61904761904762,285,975,2015-08-06,pct 0.5% 移动止损,immediate,topstep,150k
6,3,3,11,5520.366000000018,1176.0,4344.366000000018,501.8514545454562,1371.8880000001634,433.0,0,0.0,26.904761904761905,339,921,2015-10-07,pct 0.5% 移动止损,immediate,topstep,150k
8,3,3,11,6551.748000000027,1323.0,5228.748000000027,595.613454545457,1435.8239999999876,384.0,0,0.0,27.38095238095238,345,915,2015-12-17,pct 0.5% 移动止损,immediate,topstep,150k
8,3,3,10,5115.92400000004,1323.0,3792.92400000004,511.592400000004,1371.8880000001634,363.0,0,0.0,27.063492063492063,341,919,2016-02-19,pct 0.5% 移动止损,immediate,topstep,150k
9,3,3,10,5115.92400000004,1372.0,3743.92400000004,511.592400000004,1371.8880000001634,321.0,0,0.0,27.063492063492063,341,919,2016-04-20,pct 0.5% 移动止损,immediate,topstep,150k
9,3,3,11,6230.196000000028,1372.0,4858.196000000028,566.3814545454571,1469.3759999999863,260.0,0,0.0,27.3015873015873,344,916,2016-06-20,pct 0.5% 移动止损,immediate,topstep,150k
8,3,3,11,5520.366000000018,1323.0,4197.366000000018,501.8514545454562,1371.8880000001634,223.0,0,0.0,27.857142857142858,351,909,2016-08-18,pct 0.5% 移动止损,immediate,topstep,150k
8,3,3,7,4290.174000000093,1176.0,3114.1740000000927,612.8820000000132,1371.8880000001634,286.0,0,0.0,22.22222222222222,280,980,2016-10-18,pct 0.5% 移动止损,immediate,topstep,150k
9,2,2,4,3007.5840000002963,931.0,2076.5840000002963,751.8960000000741,1371.8880000001634,526.0,0,0.0,13.571428571428571,171,1089,2016-12-16,pct 0.5% 移动止损,immediate,topstep,150k
8,2,2,4,3007.5840000002963,882.0,2125.5840000002963,751.8960000000741,1371.8880000001634,484.0,0,0.0,13.571428571428571,171,1089,2017-02-17,pct 0.5% 移动止损,immediate,topstep,150k
9,3,3,4,3007.5840000002963,1029.0,1978.5840000002963,751.8960000000741,1371.8880000001634,442.0,0,0.0,16.825396825396826,212,1048,2017-04-20,pct 0.5% 移动止损,immediate,topstep,150k
9,2,2,4,3007.5840000002963,931.0,2076.5840000002963,751.8960000000741,1371.8880000001634,400.0,0,0.0,13.571428571428571,171,1089,2017-06-20,pct 0.5% 移动止损,immediate,topstep,150k
9,3,3,4,3007.5840000002963,1029.0,1978.5840000002963,751.8960000000741,1371.8880000001634,358.0,0,0.0,16.666666666666668,210,1050,2017-08-18,pct 0.5% 移动止损,immediate,topstep,150k
10,3,3,4,3007.5840000002963,1078.0,1929.5840000002963,751.8960000000741,1371.8880000001634,316.0,0,0.0,16.666666666666668,210,1050,2017-10-18,pct 0.5% 移动止损,immediate,topstep,150k
10,3,3,4,3007.5840000002963,1078.0,1929.5840000002963,751.8960000000741,1371.8880000001634,274.0,0,0.0,16.666666666666668,210,1050,2017-12-18,pct 0.5% 移动止损,immediate,topstep,150k
9,3,3,4,3007.5840000002963,1029.0,1978.5840000002963,751.8960000000741,1371.8880000001634,232.0,0,0.0,16.666666666666668,210,1050,2018-02-20,pct 0.5% 移动止损,immediate,topstep,150k
9,3,3,4,3007.5840000002963,1029.0,1978.5840000002963,751.8960000000741,1371.8880000001634,190.0,0,0.0,16.666666666666668,210,1050,2018-04-20,pct 0.5% 移动止损,immediate,topstep,150k
8,3,3,4,3007.5840000002963,980.0,2027.5840000002963,751.8960000000741,1371.8880000001634,148.0,0,0.0,16.666666666666668,210,1050,2018-06-20,pct 0.5% 移动止损,immediate,topstep,150k
9,2,2,2,937.0440000007628,833.0,104.04400000076282,468.5220000003814,634.7160000004108,505.0,0,0.0,11.666666666666666,147,1113,2018-08-20,pct 0.5% 移动止损,immediate,topstep,150k
7,1,1,0,0.0,441.0,-441.0,0.0,0.0,,0,0.0,3.0952380952380953,39,1221,2018-10-18,pct 0.5% 移动止损,immediate,topstep,150k
9,2,2,0,0.0,686.0,-686.0,0.0,0.0,,0,0.0,6.666666666666667,84,1176,2018-12-19,pct 0.5% 移动止损,immediate,topstep,150k
9,2,2,3,2207.0880000004777,833.0,1374.0880000004777,735.6960000001592,1371.8880000001634,346.0,0,0.0,11.507936507936508,145,1115,2019-02-21,pct 0.5% 移动止损,immediate,topstep,150k
9,2,2,5,4284.503999999972,833.0,3451.5039999999717,856.9007999999943,1585.512000000151,273.0,0,0.0,12.46031746031746,157,1103,2019-04-23,pct 0.5% 移动止损,immediate,topstep,150k
9,2,2,4,3182.9940000006577,833.0,2349.9940000006577,795.7485000001644,1753.344000000239,258.0,0,0.0,11.984126984126984,151,1109,2019-06-21,pct 0.5% 移动止损,immediate,topstep,150k
10,3,3,3,1006.0920000008948,980.0,26.092000000894814,335.3640000002983,634.7160000004108,253.0,0,0.0,13.65079365079365,172,1088,2019-08-21,pct 0.5% 移动止损,immediate,topstep,150k
10,3,3,5,3465.9540000007314,1078.0,2387.9540000007314,693.1908000001463,1371.8880000001634,175.0,0,0.0,17.3015873015873,218,1042,2019-10-21,pct 0.5% 移动止损,immediate,topstep,150k
9,3,3,8,6146.478000001033,1127.0,5019.478000001033,768.309750000129,1873.080000000063,133.0,0,0.0,20.634920634920636,260,1000,2019-12-19,pct 0.5% 移动止损,immediate,topstep,150k
7,2,2,8,5820.948000000918,833.0,4987.948000000918,727.6185000001148,1873.080000000063,1130.0,0,0.0,15.0,189,1071,2020-02-21,pct 0.5% 移动止损,immediate,topstep,150k
9,2,2,10,10204.812000001095,1029.0,9175.812000001095,1020.4812000001095,2712.420000000094,1088.0,0,0.0,18.253968253968253,230,1030,2020-04-22,pct 0.5% 移动止损,immediate,topstep,150k
9,2,2,10,10204.812000001095,1029.0,9175.812000001095,1020.4812000001095,2712.420000000094,1046.0,0,0.0,17.61904761904762,222,1038,2020-06-22,pct 0.5% 移动止损,immediate,topstep,150k
10,2,2,10,10204.812000001095,1078.0,9126.812000001095,1020.4812000001095,2712.420000000094,1004.0,0,0.0,17.61904761904762,222,1038,2020-08-20,pct 0.5% 移动止损,immediate,topstep,150k
10,2,2,10,10204.812000001095,1078.0,9126.812000001095,1020.4812000001095,2712.420000000094,962.0,0,0.0,18.253968253968253,230,1030,2020-10-20,pct 0.5% 移动止损,immediate,topstep,150k
9,2,2,10,10204.812000001095,1029.0,9175.812000001095,1020.4812000001095,2712.420000000094,920.0,0,0.0,18.253968253968253,230,1030,2020-12-18,pct 0.5% 移动止损,immediate,topstep,150k
8,2,2,10,10204.812000001095,980.0,9224.812000001095,1020.4812000001095,2712.420000000094,878.0,0,0.0,18.253968253968253,230,1030,2021-02-22,pct 0.5% 移动止损,immediate,topstep,150k
8,2,2,10,10204.812000001095,980.0,9224.812000001095,1020.4812000001095,2712.420000000094,836.0,0,0.0,17.46031746031746,220,1040,2021-04-22,pct 0.5% 移动止损,immediate,topstep,150k
8,2,2,10,10204.812000001095,980.0,9224.812000001095,1020.4812000001095,2712.420000000094,794.0,0,0.0,18.253968253968253,230,1030,2021-06-22,pct 0.5% 移动止损,immediate,topstep,150k
9,2,2,10,10204.812000001095,1029.0,9175.812000001095,1020.4812000001095,2712.420000000094,752.0,0,0.0,18.253968253968253,230,1030,2021-08-20,pct 0.5% 移动止损,immediate,topstep,150k
10,1,1,1,179.495999999989,588.0,-408.504000000011,179.495999999989,179.495999999989,1245.0,0,0.0,2.857142857142857,36,1224,2010-06-07,pct 0.5% 移动止损,half_buffer,topstep,150k
9,1,1,3,213.6059999999707,637.0,-423.39400000002934,71.20199999999024,179.495999999989,1203.0,0,0.0,6.190476190476191,78,1182,2011-03-15,pct 0.5% 移动止损,half_buffer,topstep,150k
9,1,1,5,487.1384999999078,735.0,-247.86150000009218,97.42769999998157,179.495999999989,1161.0,0,0.0,9.523809523809524,120,1140,2011-09-26,pct 0.5% 移动止损,half_buffer,topstep,150k
9,1,1,7,1540.1216249998135,833.0,707.1216249998135,220.01737499997336,568.218374999956,1119.0,0,0.0,12.857142857142858,162,1098,2012-07-05,pct 0.5% 移动止损,half_buffer,topstep,150k
8,1,1,7,1540.1216249998135,833.0,707.1216249998135,220.01737499997336,568.218374999956,1077.0,0,0.0,13.571428571428571,171,1089,2012-10-16,pct 0.5% 移动止损,half_buffer,topstep,150k
9,1,1,7,1540.1216249998135,882.0,658.1216249998135,220.01737499997336,568.218374999956,1035.0,0,0.0,13.571428571428571,171,1089,2013-01-11,pct 0.5% 移动止损,half_buffer,topstep,150k
8,1,1,7,1540.1216249998135,833.0,707.1216249998135,220.01737499997336,568.218374999956,993.0,0,0.0,13.571428571428571,171,1089,2013-04-11,pct 0.5% 移动止损,half_buffer,topstep,150k
8,1,1,7,1540.1216249998135,833.0,707.1216249998135,220.01737499997336,568.218374999956,951.0,0,0.0,13.571428571428571,171,1089,2013-06-11,pct 0.5% 移动止损,half_buffer,topstep,150k
7,2,2,7,1540.1216249998135,882.0,658.1216249998135,220.01737499997336,568.218374999956,909.0,0,0.0,15.555555555555555,196,1064,2013-08-12,pct 0.5% 移动止损,half_buffer,topstep,150k
6,2,2,8,1940.3696249997229,931.0,1009.3696249997229,242.5462031249654,568.218374999956,867.0,0,0.0,18.88888888888889,238,1022,2013-10-10,pct 0.5% 移动止损,half_buffer,topstep,150k
7,2,2,8,1940.3696249997229,980.0,960.3696249997229,242.5462031249654,568.218374999956,825.0,0,0.0,19.206349206349206,242,1018,2014-01-09,pct 0.5% 移动止损,half_buffer,topstep,150k
8,2,2,8,1940.3696249997229,1029.0,911.3696249997229,242.5462031249654,568.218374999956,783.0,0,0.0,19.206349206349206,242,1018,2014-04-03,pct 0.5% 移动止损,half_buffer,topstep,150k
8,2,2,8,1940.3696249997229,1029.0,911.3696249997229,242.5462031249654,568.218374999956,741.0,0,0.0,19.206349206349206,242,1018,2014-06-06,pct 0.5% 移动止损,half_buffer,topstep,150k
8,2,2,8,1940.3696249997229,1029.0,911.3696249997229,242.5462031249654,568.218374999956,699.0,0,0.0,19.206349206349206,242,1018,2014-08-08,pct 0.5% 移动止损,half_buffer,topstep,150k
8,2,2,8,1940.3696249997229,1029.0,911.3696249997229,242.5462031249654,568.218374999956,657.0,0,0.0,19.206349206349206,242,1018,2014-10-14,pct 0.5% 移动止损,half_buffer,topstep,150k
7,2,2,8,1940.3696249997229,980.0,960.3696249997229,242.5462031249654,568.218374999956,615.0,0,0.0,19.206349206349206,242,1018,2015-01-14,pct 0.5% 移动止损,half_buffer,topstep,150k
7,2,2,8,1940.3696249997229,980.0,960.3696249997229,242.5462031249654,568.218374999956,573.0,0,0.0,19.206349206349206,242,1018,2015-04-07,pct 0.5% 移动止损,half_buffer,topstep,150k
7,3,3,8,1940.3696249997229,1029.0,911.3696249997229,242.5462031249654,568.218374999956,531.0,0,0.0,20.555555555555557,259,1001,2015-06-05,pct 0.5% 移动止损,half_buffer,topstep,150k
7,3,3,9,2361.0239999996993,1127.0,1234.0239999996993,262.33599999996665,668.6549999999319,489.0,0,0.0,23.73015873015873,299,961,2015-08-06,pct 0.5% 移动止损,half_buffer,topstep,150k
6,3,3,13,4380.495750000078,1176.0,3204.4957500000783,336.9612115384676,937.0777500001656,433.0,0,0.0,27.936507936507937,352,908,2015-10-07,pct 0.5% 移动止损,half_buffer,topstep,150k
8,3,3,13,5314.867312500041,1323.0,3991.8673125000414,408.8359471153878,937.0777500001656,384.0,0,0.0,29.126984126984127,367,893,2015-12-17,pct 0.5% 移动止损,half_buffer,topstep,150k
8,3,3,12,3892.2007500001146,1323.0,2569.2007500001146,324.3500625000095,937.0777500001656,363.0,0,0.0,28.253968253968253,356,904,2016-02-19,pct 0.5% 移动止损,half_buffer,topstep,150k
9,3,3,12,3892.2007500001146,1372.0,2520.2007500001146,324.3500625000095,937.0777500001656,321.0,0,0.0,28.253968253968253,356,904,2016-04-20,pct 0.5% 移动止损,half_buffer,topstep,150k
9,3,3,13,5003.507250000105,1372.0,3631.507250000105,384.88517307693115,937.0777500001656,260.0,0,0.0,29.047619047619047,366,894,2016-06-20,pct 0.5% 移动止损,half_buffer,topstep,150k
8,3,3,13,4380.495750000078,1323.0,3057.4957500000783,336.9612115384676,937.0777500001656,223.0,0,0.0,28.96825396825397,365,895,2016-08-18,pct 0.5% 移动止损,half_buffer,topstep,150k
8,3,3,8,3279.445875000145,1176.0,2103.445875000145,409.93073437501806,937.0777500001656,286.0,0,0.0,23.41269841269841,295,965,2016-10-18,pct 0.5% 移动止损,half_buffer,topstep,150k
9,2,2,5,2352.079125000301,931.0,1421.0791250003008,470.4158250000602,937.0777500001656,526.0,0,0.0,14.682539682539682,185,1075,2016-12-16,pct 0.5% 移动止损,half_buffer,topstep,150k
8,2,2,5,2352.079125000301,882.0,1470.0791250003008,470.4158250000602,937.0777500001656,484.0,0,0.0,14.682539682539682,185,1075,2017-02-17,pct 0.5% 移动止损,half_buffer,topstep,150k
9,3,3,5,2352.079125000301,1029.0,1323.0791250003008,470.4158250000602,937.0777500001656,442.0,0,0.0,17.936507936507937,226,1034,2017-04-20,pct 0.5% 移动止损,half_buffer,topstep,150k
9,2,2,5,2352.079125000301,931.0,1421.0791250003008,470.4158250000602,937.0777500001656,400.0,0,0.0,14.682539682539682,185,1075,2017-06-20,pct 0.5% 移动止损,half_buffer,topstep,150k
9,3,3,5,2352.079125000301,1029.0,1323.0791250003008,470.4158250000602,937.0777500001656,358.0,0,0.0,17.77777777777778,224,1036,2017-08-18,pct 0.5% 移动止损,half_buffer,topstep,150k
10,3,3,5,2352.079125000301,1078.0,1274.0791250003008,470.4158250000602,937.0777500001656,316.0,0,0.0,17.77777777777778,224,1036,2017-10-18,pct 0.5% 移动止损,half_buffer,topstep,150k
10,3,3,5,2352.079125000301,1078.0,1274.0791250003008,470.4158250000602,937.0777500001656,274.0,0,0.0,17.77777777777778,224,1036,2017-12-18,pct 0.5% 移动止损,half_buffer,topstep,150k
9,3,3,5,2352.079125000301,1029.0,1323.0791250003008,470.4158250000602,937.0777500001656,232.0,0,0.0,17.77777777777778,224,1036,2018-02-20,pct 0.5% 移动止损,half_buffer,topstep,150k
9,3,3,5,2352.079125000301,1029.0,1323.0791250003008,470.4158250000602,937.0777500001656,190.0,0,0.0,17.77777777777778,224,1036,2018-04-20,pct 0.5% 移动止损,half_buffer,topstep,150k
8,3,3,5,2352.079125000301,980.0,1372.0791250003008,470.4158250000602,937.0777500001656,148.0,0,0.0,17.77777777777778,224,1036,2018-06-20,pct 0.5% 移动止损,half_buffer,topstep,150k
9,2,2,3,594.7425000006392,833.0,-238.2574999993608,198.24750000021308,317.3580000002054,505.0,0,0.0,11.666666666666666,147,1113,2018-08-20,pct 0.5% 移动止损,half_buffer,topstep,150k
7,1,1,0,0.0,441.0,-441.0,0.0,0.0,,0,0.0,3.0952380952380953,39,1221,2018-10-18,pct 0.5% 移动止损,half_buffer,topstep,150k
9,2,2,0,0.0,686.0,-686.0,0.0,0.0,,0,0.0,6.666666666666667,84,1176,2018-12-19,pct 0.5% 移动止损,half_buffer,topstep,150k
9,2,2,4,1721.5920000005283,833.0,888.5920000005283,430.3980000001321,813.8880000001635,346.0,0,0.0,11.507936507936508,145,1115,2019-02-21,pct 0.5% 移动止损,half_buffer,topstep,150k
9,2,2,6,3457.3125937500504,931.0,2526.3125937500504,576.2187656250084,1145.0548125001326,273.0,0,0.0,15.555555555555555,196,1064,2019-04-23,pct 0.5% 移动止损,half_buffer,topstep,150k
9,2,2,5,2663.408250000536,833.0,1830.408250000536,532.6816500001072,1026.4950000001468,258.0,0,0.0,12.142857142857142,153,1107,2019-06-21,pct 0.5% 移动止损,half_buffer,topstep,150k
10,3,3,4,629.2665000007053,980.0,-350.73349999929474,157.31662500017632,317.3580000002054,253.0,0,0.0,13.65079365079365,172,1088,2019-08-21,pct 0.5% 移动止损,half_buffer,topstep,150k
10,3,3,6,2237.131125000588,1078.0,1159.1311250005879,372.855187500098,937.0777500001656,175.0,0,0.0,17.46031746031746,220,1040,2019-10-21,pct 0.5% 移动止损,half_buffer,topstep,150k
9,3,3,9,4253.0951250009075,1127.0,3126.0951250009075,472.56612500010084,1172.6280000001032,133.0,0,0.0,20.793650793650794,262,998,2019-12-19,pct 0.5% 移动止损,half_buffer,topstep,150k
7,2,2,9,6933.5662500008475,833.0,6100.5662500008475,770.3962500000939,1471.533750000084,1130.0,0,0.0,15.0,189,1071,2020-02-21,pct 0.5% 移动止损,half_buffer,topstep,150k
8,2,2,11,9025.857562501033,980.0,8045.857562501033,820.5325056819119,1471.533750000084,1088.0,0,0.0,18.41269841269841,232,1028,2020-04-22,pct 0.5% 移动止损,half_buffer,topstep,150k
9,2,2,13,11032.049390626247,1127.0,9905.049390626247,848.6191838943266,1471.533750000084,1046.0,0,0.0,20.873015873015873,263,997,2020-06-22,pct 0.5% 移动止损,half_buffer,topstep,150k
9,2,2,13,11032.049390626247,1127.0,9905.049390626247,848.6191838943266,1471.533750000084,1004.0,0,0.0,20.873015873015873,263,997,2020-08-20,pct 0.5% 移动止损,half_buffer,topstep,150k
9,2,2,13,11032.049390626247,1127.0,9905.049390626247,848.6191838943266,1471.533750000084,962.0,0,0.0,21.50793650793651,271,989,2020-10-20,pct 0.5% 移动止损,half_buffer,topstep,150k
8,2,2,13,11032.049390626247,1078.0,9954.049390626247,848.6191838943266,1471.533750000084,920.0,0,0.0,21.50793650793651,271,989,2020-12-18,pct 0.5% 移动止损,half_buffer,topstep,150k
7,2,2,13,11032.049390626247,1029.0,10003.049390626247,848.6191838943266,1471.533750000084,878.0,0,0.0,21.50793650793651,271,989,2021-02-22,pct 0.5% 移动止损,half_buffer,topstep,150k
8,2,2,13,11032.049390626247,1078.0,9954.049390626247,848.6191838943266,1471.533750000084,836.0,0,0.0,20.714285714285715,261,999,2021-04-22,pct 0.5% 移动止损,half_buffer,topstep,150k
8,2,2,13,11032.049390626247,1078.0,9954.049390626247,848.6191838943266,1471.533750000084,794.0,0,0.0,21.50793650793651,271,989,2021-06-22,pct 0.5% 移动止损,half_buffer,topstep,150k
8,2,2,13,11032.049390626247,1078.0,9954.049390626247,848.6191838943266,1471.533750000084,752.0,0,0.0,21.50793650793651,271,989,2021-08-20,pct 0.5% 移动止损,half_buffer,topstep,150k
10,1,1,0,0.0,588.0,-588.0,0.0,0.0,,0,0.0,2.857142857142857,36,1224,2010-06-07,pct 0.5% 移动止损,accumulate,topstep,150k
9,1,1,0,0.0,637.0,-637.0,0.0,0.0,,0,0.0,6.190476190476191,78,1182,2011-03-15,pct 0.5% 移动止损,accumulate,topstep,150k
